order_id,order_date,customer_id,customer_name,product_id,product_names,categories,quantity,price,total
59762,2010-12-01,551,Customer_25185,205,Printer,Electronics,9,95.46,859.14
59763,2012-09-07,436,Customer_9659,210,Cabinet,Office,3,38.71,116.13
59764,2011-06-27,636,Customer_3351,204,Monitor,Electronics,5,41.07,205.35
59765,2010-08-26,397,Customer_21412,209,Coffee Maker,Electronics,6,83.29,499.74
59766,2014-08-01,240,Customer_22162,205,Printer,Electronics,6,90.14,540.84
59767,2022-04-23,486,Customer_16093,209,Coffee Maker,Electronics,6,13.32,79.92
59768,2023-09-21,779,Customer_3254,210,Cabinet,Office,9,14.48,130.32
59769,2021-09-02,752,Customer_13339,207,Pen,Stationery,8,93.53,748.24
59770,2014-11-23,645,Customer_26241,208,Notebook,Stationery,4,41.13,164.52
59771,2019-02-12,245,Customer_14428,200,Laptop,Electronics,6,95.96,575.76
59772,2011-07-08,912,Customer_21107,207,Pen,Stationery,2,97.6,195.2
59773,2020-08-24,921,Customer_10529,206,Paper,Stationery,7,66.47,465.28999999999996
59774,2018-09-19,970,Customer_23585,204,Monitor,Electronics,1,51.65,51.65
59775,2015-08-15,799,Customer_24818,211,Plastic Cups,Sundry,7,68.8,481.59999999999997
59776,2013-06-24,704,Customer_31613,208,Notebook,Stationery,7,84.8,593.6
59777,2012-06-05,454,Customer_10461,200,Laptop,Electronics,5,8.31,41.550000000000004
59778,2017-04-14,975,Customer_18037,207,Pen,Stationery,7,82.53,577.71
59779,2011-06-04,552,Customer_30108,206,Paper,Stationery,8,41.14,329.12
59780,2021-07-03,466,Customer_9202,202,Desk,Office,5,97.78,488.9
59781,2022-05-08,921,Customer_30320,211,Plastic Cups,Sundry,3,67.62,202.86
59782,2019-07-02,621,Customer_13348,204,Monitor,Electronics,6,7.74,46.44
59783,2022-01-31,438,Customer_7522,200,Laptop,Electronics,8,41.14,329.12
59784,2012-01-18,234,Customer_18795,208,Notebook,Stationery,4,15.01,60.04
59785,2010-06-23,751,Customer_408,206,Paper,Stationery,2,26.59,53.18
59786,2016-02-16,209,Customer_9971,210,Cabinet,Office,3,27.07,81.21000000000001
59787,2010-04-13,357,Customer_11063,210,Cabinet,Office,3,86.5,259.5
59788,2016-03-11,870,Customer_18850,200,Laptop,Electronics,7,18.75,131.25
59789,2021-10-03,882,Customer_20511,210,Cabinet,Office,2,74.43,148.86
59790,2013-04-26,703,Customer_16486,211,Plastic Cups,Sundry,7,4.48,31.360000000000003
59791,2010-11-22,573,Customer_11678,202,Desk,Office,3,49.99,149.97
59792,2021-06-21,247,Customer_30342,202,Desk,Office,5,36.04,180.2
59793,2020-05-15,151,Customer_10733,204,Monitor,Electronics,9,61.96,557.64
59794,2023-12-11,346,Customer_17947,211,Plastic Cups,Sundry,6,35.72,214.32
59795,2019-03-01,260,Customer_27859,207,Pen,Stationery,5,91.3,456.5
59796,2018-06-15,222,Customer_28835,210,Cabinet,Office,6,66.42,398.52
59797,2022-05-27,478,Customer_1179,208,Notebook,Stationery,9,47.38,426.42
59798,2010-11-07,874,Customer_10277,205,Printer,Electronics,10,53.27,532.7
59799,2012-08-21,412,Customer_14419,202,Desk,Office,3,61.15,183.45
59800,2010-09-06,843,Customer_26077,210,Cabinet,Office,6,5.96,35.76
59801,2019-11-07,896,Customer_10258,210,Cabinet,Office,2,55.19,110.38
59802,2017-02-03,597,Customer_23771,206,Paper,Stationery,7,31.16,218.12
59803,2010-05-10,837,Customer_32597,207,Pen,Stationery,8,7.68,61.44
59804,2014-04-17,781,Customer_28021,203,Chair,Office,5,80.24,401.2
59805,2014-04-27,456,Customer_24474,202,Desk,Office,2,29.44,58.88
59806,2010-08-16,402,Customer_13411,208,Notebook,Stationery,10,16.6,166.0
59807,2023-01-29,952,Customer_28203,208,Notebook,Stationery,2,24.98,49.96
59808,2016-07-08,841,Customer_26702,207,Pen,Stationery,3,9.27,27.81
59809,2020-10-03,665,Customer_15567,210,Cabinet,Office,3,89.55,268.65
59810,2010-02-23,644,Customer_25822,208,Notebook,Stationery,4,57.45,229.8
59811,2023-07-03,614,Customer_22270,209,Coffee Maker,Electronics,8,78.18,625.44
59812,2022-07-29,337,Customer_17212,209,Coffee Maker,Electronics,1,72.67,72.67
59813,2011-08-23,683,Customer_30672,204,Monitor,Electronics,3,64.95,194.85000000000002
59814,2017-11-16,544,Customer_23730,210,Cabinet,Office,5,47.04,235.2
59815,2016-03-27,217,Customer_7736,204,Monitor,Electronics,10,82.58,825.8
59816,2014-05-28,902,Customer_26173,202,Desk,Office,4,98.12,392.48
59817,2020-08-17,337,Customer_10244,207,Pen,Stationery,9,63.17,568.53
59818,2019-05-20,112,Customer_5826,206,Paper,Stationery,5,23.25,116.25
59819,2016-09-21,179,Customer_20143,208,Notebook,Stationery,1,5.21,5.21
59820,2019-01-16,915,Customer_1026,207,Pen,Stationery,5,66.68,333.40000000000003
59821,2019-05-26,955,Customer_14764,207,Pen,Stationery,10,22.81,228.1
59822,2021-04-24,114,Customer_26932,205,Printer,Electronics,4,27.71,110.84
59823,2013-11-17,884,Customer_30429,202,Desk,Office,9,3.13,28.169999999999998
59824,2014-10-20,739,Customer_5083,208,Notebook,Stationery,4,53.41,213.64
59825,2023-08-09,789,Customer_26209,206,Paper,Stationery,10,51.98,519.8
59826,2016-07-25,645,Customer_17493,208,Notebook,Stationery,6,63.27,379.62
59827,2011-05-10,268,Customer_10807,207,Pen,Stationery,2,86.86,173.72
59828,2016-09-21,613,Customer_10356,211,Plastic Cups,Sundry,3,60.36,181.07999999999998
59829,2023-03-19,416,Customer_2460,207,Pen,Stationery,3,44.14,132.42000000000002
59830,2010-08-11,974,Customer_7000,208,Notebook,Stationery,4,41.43,165.72
59831,2021-02-03,740,Customer_30340,203,Chair,Office,1,41.69,41.69
59832,2010-06-21,202,Customer_4330,200,Laptop,Electronics,6,55.79,334.74
59833,2017-11-14,395,Customer_25543,202,Desk,Office,2,9.95,19.9
59834,2017-05-16,854,Customer_31430,209,Coffee Maker,Electronics,9,16.19,145.71
59835,2010-04-27,573,Customer_24736,211,Plastic Cups,Sundry,7,97.89,685.23
59836,2015-02-25,798,Customer_21214,205,Printer,Electronics,3,99.14,297.42
59837,2018-01-15,160,Customer_3390,209,Coffee Maker,Electronics,7,85.19,596.3299999999999
59838,2010-09-20,229,Customer_16029,201,Smartphone,Electronics,10,41.0,410.0
59839,2011-01-02,188,Customer_10332,211,Plastic Cups,Sundry,1,73.05,73.05
59840,2011-05-15,550,Customer_4392,204,Monitor,Electronics,9,96.05,864.4499999999999
59841,2016-08-07,275,Customer_7197,200,Laptop,Electronics,7,52.41,366.87
59842,2022-12-03,896,Customer_28597,207,Pen,Stationery,4,68.93,275.72
59843,2016-06-09,282,Customer_10065,204,Monitor,Electronics,5,70.64,353.2
59844,2020-03-11,842,Customer_7806,209,Coffee Maker,Electronics,4,80.03,320.12
59845,2012-10-28,723,Customer_18218,208,Notebook,Stationery,7,12.78,89.46
59846,2010-12-12,992,Customer_8238,209,Coffee Maker,Electronics,9,3.15,28.349999999999998
59847,2020-08-02,195,Customer_7947,203,Chair,Office,3,5.23,15.690000000000001
59848,2023-12-25,786,Customer_5025,208,Notebook,Stationery,7,28.13,196.91
59849,2023-11-10,137,Customer_20996,211,Plastic Cups,Sundry,9,70.56,635.04
59850,2021-07-24,910,Customer_11660,201,Smartphone,Electronics,8,45.92,367.36
59851,2021-12-04,110,Customer_1551,207,Pen,Stationery,5,74.02,370.09999999999997
59852,2016-01-02,712,Customer_2335,207,Pen,Stationery,7,76.02,532.14
59853,2012-10-27,412,Customer_18370,207,Pen,Stationery,4,75.43,301.72
59854,2016-04-09,109,Customer_705,211,Plastic Cups,Sundry,4,33.31,133.24
59855,2019-11-04,338,Customer_26668,208,Notebook,Stationery,9,36.83,331.46999999999997
59856,2020-12-05,233,Customer_14488,207,Pen,Stationery,8,74.64,597.12
59857,2022-02-19,957,Customer_19688,204,Monitor,Electronics,4,43.05,172.2
59858,2012-06-08,300,Customer_26258,208,Notebook,Stationery,2,97.25,194.5
59859,2010-04-10,739,Customer_16559,209,Coffee Maker,Electronics,4,72.36,289.44
59860,2010-02-04,721,Customer_11942,204,Monitor,Electronics,5,65.17,325.85
59861,2021-06-12,718,Customer_5129,201,Smartphone,Electronics,7,92.09,644.63
59862,2015-03-08,823,Customer_31849,208,Notebook,Stationery,1,65.98,65.98
59863,2017-06-03,815,Customer_29854,203,Chair,Office,5,17.28,86.4
59864,2019-06-13,239,Customer_22111,201,Smartphone,Electronics,1,88.72,88.72
59865,2019-02-28,747,Customer_20386,201,Smartphone,Electronics,4,89.17,356.68
59866,2012-03-29,682,Customer_22437,209,Coffee Maker,Electronics,2,84.86,169.72
59867,2010-11-29,440,Customer_21941,211,Plastic Cups,Sundry,5,41.08,205.39999999999998
59868,2021-01-23,248,Customer_15121,207,Pen,Stationery,5,6.35,31.75
59869,2012-10-17,798,Customer_31629,203,Chair,Office,1,18.01,18.01
59870,2022-02-10,269,Customer_1379,208,Notebook,Stationery,7,59.05,413.34999999999997
59871,2015-10-26,263,Customer_17866,211,Plastic Cups,Sundry,5,41.19,205.95
59872,2016-08-24,749,Customer_20336,201,Smartphone,Electronics,8,24.42,195.36
59873,2023-08-10,422,Customer_17005,211,Plastic Cups,Sundry,8,41.42,331.36
59874,2016-07-27,292,Customer_28308,211,Plastic Cups,Sundry,6,95.15,570.9000000000001
59875,2020-01-28,740,Customer_4515,200,Laptop,Electronics,6,49.7,298.20000000000005
59876,2022-04-14,262,Customer_32123,204,Monitor,Electronics,1,58.85,58.85
59877,2014-01-16,151,Customer_26578,202,Desk,Office,3,90.69,272.07
59878,2018-11-19,585,Customer_32308,205,Printer,Electronics,9,42.68,384.12
59879,2013-06-13,443,Customer_12930,206,Paper,Stationery,7,66.82,467.73999999999995
59880,2016-11-03,408,Customer_16910,200,Laptop,Electronics,8,15.32,122.56
59881,2015-09-05,392,Customer_16828,200,Laptop,Electronics,4,85.76,343.04
59882,2021-09-14,486,Customer_450,202,Desk,Office,1,81.81,81.81
59883,2018-03-18,339,Customer_26249,208,Notebook,Stationery,6,90.13,540.78
59884,2011-10-22,897,Customer_20155,205,Printer,Electronics,6,86.97,521.8199999999999
59885,2018-09-30,591,Customer_31652,206,Paper,Stationery,5,2.47,12.350000000000001
59886,2017-09-12,902,Customer_8514,206,Paper,Stationery,2,33.78,67.56
59887,2019-04-22,127,Customer_9777,203,Chair,Office,4,77.95,311.8
59888,2012-03-26,931,Customer_9662,200,Laptop,Electronics,9,99.2,892.8000000000001
59889,2020-04-25,357,Customer_1948,210,Cabinet,Office,1,8.36,8.36
59890,2011-09-09,936,Customer_7087,207,Pen,Stationery,1,15.83,15.83
59891,2011-09-26,563,Customer_22439,211,Plastic Cups,Sundry,5,98.82,494.09999999999997
59892,2014-07-26,381,Customer_32348,203,Chair,Office,3,91.03,273.09000000000003
59893,2013-06-27,954,Customer_6567,207,Pen,Stationery,4,42.72,170.88
59894,2023-05-19,545,Customer_23148,204,Monitor,Electronics,9,31.47,283.23
59895,2020-01-24,386,Customer_24820,206,Paper,Stationery,3,97.15,291.45000000000005
59896,2015-11-24,965,Customer_15239,208,Notebook,Stationery,1,43.42,43.42
59897,2018-08-24,681,Customer_14566,209,Coffee Maker,Electronics,6,13.33,79.98
59898,2012-04-02,405,Customer_7387,211,Plastic Cups,Sundry,6,5.03,30.18
59899,2023-01-06,140,Customer_1960,205,Printer,Electronics,1,20.07,20.07
59900,2017-09-15,415,Customer_20062,202,Desk,Office,3,99.21,297.63
59901,2011-04-28,450,Customer_22626,209,Coffee Maker,Electronics,4,19.67,78.68
59902,2022-12-09,247,Customer_7282,210,Cabinet,Office,9,20.11,180.99
59903,2012-01-07,993,Customer_31659,211,Plastic Cups,Sundry,3,40.69,122.07
59904,2020-04-16,682,Customer_18542,211,Plastic Cups,Sundry,1,69.98,69.98
59905,2017-07-20,873,Customer_29383,204,Monitor,Electronics,9,67.75,609.75
59906,2020-11-23,807,Customer_22558,211,Plastic Cups,Sundry,8,96.46,771.68
59907,2012-01-18,228,Customer_31065,207,Pen,Stationery,1,73.53,73.53
59908,2019-10-30,939,Customer_10397,202,Desk,Office,9,60.52,544.6800000000001
59909,2018-08-25,185,Customer_17328,209,Coffee Maker,Electronics,1,73.96,73.96
59910,2017-05-19,820,Customer_2981,210,Cabinet,Office,3,7.57,22.71
59911,2023-06-09,614,Customer_16582,208,Notebook,Stationery,10,66.52,665.1999999999999
59912,2015-10-27,618,Customer_15426,208,Notebook,Stationery,10,21.53,215.3
59913,2016-07-20,966,Customer_8658,205,Printer,Electronics,10,34.38,343.8
59914,2020-04-29,587,Customer_18123,202,Desk,Office,10,40.86,408.6
59915,2014-12-14,763,Customer_20633,211,Plastic Cups,Sundry,8,22.73,181.84
59916,2015-04-19,568,Customer_10914,211,Plastic Cups,Sundry,5,29.39,146.95
59917,2022-09-11,722,Customer_7642,201,Smartphone,Electronics,3,5.35,16.049999999999997
59918,2012-01-19,562,Customer_30849,205,Printer,Electronics,1,79.05,79.05
59919,2019-10-14,798,Customer_22769,202,Desk,Office,10,86.3,863.0
59920,2010-05-06,135,Customer_25317,209,Coffee Maker,Electronics,2,34.57,69.14
59921,2013-10-03,124,Customer_21135,205,Printer,Electronics,7,66.85,467.94999999999993
59922,2021-01-15,705,Customer_28322,202,Desk,Office,5,64.2,321.0
59923,2012-08-02,733,Customer_20953,206,Paper,Stationery,7,70.77,495.39
59924,2020-08-19,783,Customer_20974,207,Pen,Stationery,5,59.0,295.0
59925,2013-02-28,775,Customer_9144,205,Printer,Electronics,3,93.33,279.99
59926,2016-09-03,765,Customer_27164,211,Plastic Cups,Sundry,2,25.88,51.76
59927,2014-05-09,574,Customer_31026,201,Smartphone,Electronics,5,56.46,282.3
59928,2010-05-01,196,Customer_13227,209,Coffee Maker,Electronics,2,23.11,46.22
59929,2018-02-04,779,Customer_8936,209,Coffee Maker,Electronics,1,52.58,52.58
59930,2018-03-06,318,Customer_30958,203,Chair,Office,9,37.93,341.37
59931,2010-12-03,774,Customer_886,200,Laptop,Electronics,10,45.23,452.29999999999995
59932,2023-08-20,454,Customer_15977,202,Desk,Office,1,59.62,59.62
59933,2023-10-15,898,Customer_25341,200,Laptop,Electronics,1,27.63,27.63
59934,2016-11-16,351,Customer_1654,201,Smartphone,Electronics,2,63.35,126.7
59935,2020-11-08,386,Customer_11987,206,Paper,Stationery,10,84.78,847.8
59936,2015-03-22,756,Customer_23044,209,Coffee Maker,Electronics,1,55.46,55.46
59937,2013-05-26,730,Customer_3781,208,Notebook,Stationery,7,6.48,45.36
59938,2013-07-22,236,Customer_11958,204,Monitor,Electronics,4,13.78,55.12
59939,2020-07-13,511,Customer_7297,206,Paper,Stationery,7,50.05,350.34999999999997
59940,2013-03-03,533,Customer_2741,211,Plastic Cups,Sundry,4,89.13,356.52
59941,2015-06-21,177,Customer_23491,201,Smartphone,Electronics,7,33.15,232.04999999999998
59942,2013-02-09,309,Customer_5110,206,Paper,Stationery,9,61.79,556.11
59943,2016-11-06,854,Customer_31787,202,Desk,Office,4,35.78,143.12
59944,2012-02-23,801,Customer_22655,200,Laptop,Electronics,5,4.42,22.1
59945,2011-10-26,808,Customer_16635,201,Smartphone,Electronics,8,41.81,334.48
59946,2010-11-20,966,Customer_13538,200,Laptop,Electronics,6,79.36,476.15999999999997
59947,2017-03-14,680,Customer_31908,200,Laptop,Electronics,2,24.88,49.76
59948,2016-10-14,407,Customer_2208,210,Cabinet,Office,7,87.11,609.77
59949,2019-11-02,728,Customer_16636,200,Laptop,Electronics,9,35.69,321.21
59950,2022-11-26,502,Customer_3819,202,Desk,Office,8,35.97,287.76
59951,2013-03-31,355,Customer_29323,207,Pen,Stationery,2,5.52,11.04
59952,2021-11-13,420,Customer_769,200,Laptop,Electronics,6,26.65,159.89999999999998
59953,2020-07-20,119,Customer_7759,200,Laptop,Electronics,1,40.71,40.71
59954,2018-12-27,683,Customer_20959,206,Paper,Stationery,4,93.74,374.96
59955,2012-01-29,220,Customer_19111,203,Chair,Office,7,7.55,52.85
59956,2021-05-17,842,Customer_8209,203,Chair,Office,4,71.54,286.16
59957,2012-06-19,328,Customer_2587,205,Printer,Electronics,1,8.78,8.78
59958,2019-06-11,436,Customer_26847,200,Laptop,Electronics,5,24.07,120.35
59959,2015-02-09,623,Customer_21264,204,Monitor,Electronics,7,53.58,375.06
59960,2021-06-13,996,Customer_5313,204,Monitor,Electronics,10,22.26,222.60000000000002
59961,2012-08-16,503,Customer_6456,211,Plastic Cups,Sundry,4,97.62,390.48
59962,2013-12-18,657,Customer_26880,200,Laptop,Electronics,4,61.86,247.44
59963,2018-03-01,641,Customer_27288,204,Monitor,Electronics,1,13.25,13.25
59964,2012-11-16,419,Customer_30455,205,Printer,Electronics,10,48.56,485.6
59965,2014-12-01,764,Customer_646,205,Printer,Electronics,5,63.54,317.7
59966,2011-05-28,611,Customer_3490,210,Cabinet,Office,4,38.23,152.92
59967,2012-12-16,614,Customer_5992,210,Cabinet,Office,8,42.64,341.12
59968,2017-07-21,878,Customer_8122,210,Cabinet,Office,7,28.15,197.04999999999998
59969,2010-01-11,136,Customer_31770,207,Pen,Stationery,9,31.94,287.46000000000004
59970,2010-07-02,602,Customer_17221,206,Paper,Stationery,5,53.02,265.1
59971,2010-03-25,216,Customer_31959,206,Paper,Stationery,8,29.3,234.4
59972,2013-01-22,193,Customer_11587,204,Monitor,Electronics,7,96.9,678.3000000000001
59973,2018-12-16,787,Customer_845,204,Monitor,Electronics,7,71.62,501.34000000000003
59974,2023-04-16,240,Customer_3731,208,Notebook,Stationery,1,5.41,5.41
59975,2011-12-11,163,Customer_7607,204,Monitor,Electronics,3,55.87,167.60999999999999
59976,2020-08-26,903,Customer_8968,210,Cabinet,Office,4,92.03,368.12
59977,2018-11-28,104,Customer_20101,206,Paper,Stationery,8,35.88,287.04
59978,2021-06-09,248,Customer_11564,211,Plastic Cups,Sundry,9,4.4,39.6
59979,2017-12-20,766,Customer_27114,210,Cabinet,Office,4,47.71,190.84
59980,2020-05-18,537,Customer_10507,211,Plastic Cups,Sundry,2,92.45,184.9
59981,2021-05-18,644,Customer_29542,204,Monitor,Electronics,5,7.99,39.95
59982,2023-12-14,493,Customer_28340,205,Printer,Electronics,2,85.12,170.24
59983,2023-04-29,709,Customer_24863,203,Chair,Office,9,87.2,784.8000000000001
59984,2017-12-11,352,Customer_4943,207,Pen,Stationery,1,52.79,52.79
59985,2022-10-10,261,Customer_9379,200,Laptop,Electronics,9,29.13,262.17
59986,2012-10-18,955,Customer_1121,203,Chair,Office,10,16.31,163.1
59987,2015-09-11,209,Customer_7423,207,Pen,Stationery,2,47.61,95.22
59988,2017-09-24,766,Customer_8491,204,Monitor,Electronics,4,69.19,276.76
59989,2014-11-17,579,Customer_25930,205,Printer,Electronics,1,40.05,40.05
59990,2016-04-18,992,Customer_25522,209,Coffee Maker,Electronics,10,69.23,692.3000000000001
59991,2022-09-20,852,Customer_5969,200,Laptop,Electronics,7,39.31,275.17
59992,2012-08-13,787,Customer_28802,203,Chair,Office,7,96.91,678.37
59993,2011-05-19,214,Customer_18980,206,Paper,Stationery,9,75.32,677.8799999999999
59994,2012-01-12,172,Customer_25831,203,Chair,Office,6,16.22,97.32
59995,2016-11-07,840,Customer_27490,202,Desk,Office,7,14.68,102.75999999999999
59996,2013-07-04,253,Customer_18806,201,Smartphone,Electronics,5,77.74,388.7
59997,2015-01-19,767,Customer_14942,203,Chair,Office,5,74.78,373.9
59998,2016-05-06,914,Customer_16110,204,Monitor,Electronics,6,15.17,91.02
59999,2012-10-04,767,Customer_14739,204,Monitor,Electronics,5,85.42,427.1
60000,2017-03-02,331,Customer_25801,207,Pen,Stationery,5,23.31,116.55
60001,2010-01-23,779,Customer_16096,205,Printer,Electronics,4,5.75,23.0
60002,2011-06-13,869,Customer_22691,201,Smartphone,Electronics,3,52.78,158.34
60003,2022-11-01,325,Customer_13955,200,Laptop,Electronics,2,48.8,97.6
60004,2013-01-26,951,Customer_29923,202,Desk,Office,1,64.45,64.45
60005,2016-09-10,122,Customer_12504,211,Plastic Cups,Sundry,2,95.13,190.26
60006,2010-11-24,671,Customer_26957,211,Plastic Cups,Sundry,8,4.35,34.8
60007,2023-09-21,538,Customer_30124,206,Paper,Stationery,3,66.64,199.92000000000002
60008,2022-04-07,336,Customer_18408,202,Desk,Office,10,14.85,148.5
60009,2015-09-16,682,Customer_14377,201,Smartphone,Electronics,4,15.04,60.16
60010,2016-12-14,103,Customer_1923,211,Plastic Cups,Sundry,4,66.15,264.6
60011,2018-08-18,759,Customer_25073,208,Notebook,Stationery,6,26.29,157.74
60012,2022-04-28,636,Customer_6464,205,Printer,Electronics,6,65.84,395.04
60013,2016-06-24,615,Customer_13087,203,Chair,Office,1,6.44,6.44
60014,2023-01-16,588,Customer_28800,210,Cabinet,Office,4,49.22,196.88
60015,2017-08-18,910,Customer_26408,203,Chair,Office,7,36.42,254.94
60016,2019-10-25,183,Customer_20974,206,Paper,Stationery,6,93.07,558.42
60017,2010-04-22,679,Customer_12161,210,Cabinet,Office,3,91.81,275.43
60018,2017-02-15,868,Customer_14259,210,Cabinet,Office,1,72.54,72.54
60019,2014-05-04,487,Customer_21993,207,Pen,Stationery,9,94.2,847.8000000000001
60020,2010-10-04,367,Customer_31282,208,Notebook,Stationery,1,29.12,29.12
60021,2011-09-11,966,Customer_16759,203,Chair,Office,9,19.7,177.29999999999998
60022,2017-01-24,978,Customer_1896,208,Notebook,Stationery,8,63.9,511.2
60023,2018-02-28,898,Customer_23600,201,Smartphone,Electronics,8,79.68,637.44
60024,2023-09-03,734,Customer_5408,202,Desk,Office,1,35.68,35.68
60025,2020-02-18,679,Customer_14392,205,Printer,Electronics,6,49.17,295.02
60026,2022-03-06,185,Customer_10494,200,Laptop,Electronics,6,82.98,497.88
60027,2018-08-05,982,Customer_26446,200,Laptop,Electronics,4,43.46,173.84
60028,2021-04-04,755,Customer_31602,208,Notebook,Stationery,7,33.04,231.28
60029,2019-10-19,277,Customer_16954,204,Monitor,Electronics,4,49.27,197.08
60030,2010-06-20,116,Customer_26000,207,Pen,Stationery,6,8.67,52.019999999999996
60031,2013-01-22,435,Customer_13067,203,Chair,Office,6,17.72,106.32
60032,2018-04-05,641,Customer_7378,210,Cabinet,Office,3,34.02,102.06
60033,2014-06-13,150,Customer_7669,203,Chair,Office,1,36.61,36.61
60034,2016-02-15,982,Customer_19477,208,Notebook,Stationery,9,57.12,514.0799999999999
60035,2021-12-26,797,Customer_19292,211,Plastic Cups,Sundry,10,81.0,810.0
60036,2020-04-23,465,Customer_14385,201,Smartphone,Electronics,9,44.69,402.21
60037,2021-08-13,957,Customer_5262,208,Notebook,Stationery,1,55.63,55.63
60038,2019-04-23,244,Customer_2074,210,Cabinet,Office,4,8.42,33.68
60039,2017-03-16,189,Customer_6181,206,Paper,Stationery,4,35.69,142.76
60040,2010-08-18,762,Customer_10252,203,Chair,Office,10,20.02,200.2
60041,2020-10-27,510,Customer_17985,200,Laptop,Electronics,10,62.64,626.4
60042,2013-05-17,918,Customer_2360,203,Chair,Office,8,49.88,399.04
60043,2014-01-07,228,Customer_30292,201,Smartphone,Electronics,1,67.99,67.99
60044,2023-10-12,228,Customer_6153,205,Printer,Electronics,7,69.74,488.17999999999995
60045,2010-02-05,449,Customer_29470,204,Monitor,Electronics,5,23.01,115.05000000000001
60046,2013-11-23,468,Customer_24937,200,Laptop,Electronics,4,55.75,223.0
60047,2015-05-23,156,Customer_16036,209,Coffee Maker,Electronics,8,14.42,115.36
60048,2012-03-08,711,Customer_1379,203,Chair,Office,6,88.45,530.7
60049,2012-11-27,227,Customer_22609,206,Paper,Stationery,8,97.7,781.6
60050,2017-02-25,799,Customer_7148,201,Smartphone,Electronics,9,51.08,459.71999999999997
60051,2017-03-01,734,Customer_25474,203,Chair,Office,7,33.55,234.84999999999997
60052,2019-12-30,100,Customer_31975,207,Pen,Stationery,9,36.42,327.78000000000003
60053,2014-05-04,620,Customer_28392,207,Pen,Stationery,7,86.67,606.69
60054,2018-12-28,513,Customer_8034,204,Monitor,Electronics,8,3.79,30.32
60055,2021-06-27,502,Customer_28482,204,Monitor,Electronics,3,91.4,274.20000000000005
60056,2014-12-22,648,Customer_2239,207,Pen,Stationery,5,41.11,205.55
60057,2013-07-30,748,Customer_11638,200,Laptop,Electronics,3,89.05,267.15
60058,2010-03-06,522,Customer_32690,210,Cabinet,Office,3,37.57,112.71000000000001
60059,2013-06-19,567,Customer_30585,208,Notebook,Stationery,9,49.08,441.71999999999997
60060,2023-03-11,392,Customer_1258,201,Smartphone,Electronics,1,68.84,68.84
60061,2020-06-15,581,Customer_17311,209,Coffee Maker,Electronics,1,58.91,58.91
60062,2018-09-27,220,Customer_3822,209,Coffee Maker,Electronics,8,58.22,465.76
60063,2013-11-21,682,Customer_25335,207,Pen,Stationery,1,39.39,39.39
60064,2020-12-11,294,Customer_14151,208,Notebook,Stationery,9,72.24,650.16
60065,2015-09-18,416,Customer_6009,208,Notebook,Stationery,3,26.64,79.92
60066,2022-04-22,756,Customer_27209,207,Pen,Stationery,4,22.97,91.88
60067,2015-10-30,581,Customer_13182,205,Printer,Electronics,6,89.05,534.3
60068,2022-11-06,326,Customer_20922,208,Notebook,Stationery,2,55.21,110.42
60069,2011-06-19,859,Customer_26460,206,Paper,Stationery,3,73.69,221.07
60070,2020-10-18,534,Customer_13847,203,Chair,Office,2,68.08,136.16
60071,2022-11-13,748,Customer_11540,206,Paper,Stationery,2,35.11,70.22
60072,2014-06-08,925,Customer_18021,207,Pen,Stationery,7,29.63,207.41
60073,2011-11-03,598,Customer_29829,202,Desk,Office,4,74.22,296.88
60074,2021-02-16,848,Customer_7832,211,Plastic Cups,Sundry,5,38.44,192.2
60075,2023-02-15,655,Customer_32034,208,Notebook,Stationery,2,22.75,45.5
60076,2010-03-21,816,Customer_2713,210,Cabinet,Office,8,73.44,587.52
60077,2014-02-17,454,Customer_25671,206,Paper,Stationery,10,52.96,529.6
60078,2022-09-24,339,Customer_28756,200,Laptop,Electronics,5,95.01,475.05
60079,2021-01-12,956,Customer_14324,207,Pen,Stationery,10,76.59,765.9000000000001
60080,2014-01-20,699,Customer_25327,205,Printer,Electronics,10,47.4,474.0
60081,2016-12-27,458,Customer_4484,211,Plastic Cups,Sundry,2,52.63,105.26
60082,2015-04-17,699,Customer_21489,206,Paper,Stationery,5,68.58,342.9
60083,2019-10-01,384,Customer_31193,210,Cabinet,Office,1,40.64,40.64
60084,2020-07-19,818,Customer_18575,202,Desk,Office,5,11.76,58.8
60085,2023-11-20,394,Customer_20893,209,Coffee Maker,Electronics,2,10.44,20.88
60086,2015-02-24,558,Customer_10653,211,Plastic Cups,Sundry,8,97.85,782.8
60087,2018-03-03,766,Customer_5630,200,Laptop,Electronics,3,56.82,170.46
60088,2011-07-24,406,Customer_26472,204,Monitor,Electronics,8,39.01,312.08
60089,2012-08-07,633,Customer_22372,211,Plastic Cups,Sundry,3,74.34,223.02
60090,2012-06-18,703,Customer_2223,210,Cabinet,Office,8,84.93,679.44
60091,2013-06-25,595,Customer_21831,203,Chair,Office,9,69.52,625.68
60092,2011-10-01,432,Customer_30804,207,Pen,Stationery,4,87.43,349.72
60093,2021-07-10,175,Customer_25465,204,Monitor,Electronics,3,59.9,179.7
60094,2011-09-12,762,Customer_17249,208,Notebook,Stationery,4,63.2,252.8
60095,2017-02-09,985,Customer_4981,202,Desk,Office,3,8.23,24.69
60096,2012-03-03,263,Customer_26949,209,Coffee Maker,Electronics,6,54.18,325.08
60097,2010-01-23,935,Customer_5445,201,Smartphone,Electronics,2,52.65,105.3
